Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
138	197	0	1.92528847	101463.837	101463.839	101463.837	101463.843	0.00580181817	7.59890309	0	100	915.58	0	0	3
139	199	0	1.93923984	101463.838	101463.839	101463.837	101463.842	0.00509335025	7.59890309	0	100	916.684	0	0	3
140	200	0	1.95319121	101463.837	101463.839	101463.837	101463.842	0.00497099469	7.59890309	0	100	917.928	0	0	3
141	201	0	1.96714257	101463.838	101463.839	101463.837	101463.841	0.00449178403	7.59890309	0	100	919.289	0	0	3
142	203	0	1.98109394	101463.838	101463.839	101463.837	101463.841	0.00426575934	7.59890309	0	100	920.54	0	0	3
143	204	0	1.9950453	101463.838	101463.839	101463.837	101463.841	0.00382271539	7.59890309	0	100	922.085	0	0	3
144	206	0	2.00899667	101463.837	101463.839	101463.837	101463.84	0.00362963154	7.59890309	0	100	923.315	0	0	3
145	207	0	2.02294803	101463.837	101463.839	101463.837	101463.84	0.00320680477	7.59890309	0	100	924.711	0	0	3
146	208	0	2.0368994	101463.837	101463.838	101463.837	101463.84	0.00320680477	7.59890309	0	100	925.95	0	0	3
147	210	0	2.05085077	101463.837	101463.838	101463.837	101463.84	0.00320680477	7.59890309	0	100	927.338	0	0	3
148	211	0	2.06480213	101463.837	101463.838	101463.837	101463.84	0.00329574442	7.59890309	0	100	928.596	0	0	3
149	212	0	2.0787535	101463.837	101463.838	101463.837	101463.84	0.00329574442	7.59890309	0	100	929.967	0	0	3
150	214	0	2.09270486	101463.837	101463.838	101463.837	101463.84	0.00329574442	7.59890309	0	100	931.22	0	0	3
151	215	0	2.10665623	101463.837	101463.838	101463.837	101463.84	0.00329574442	7.59890309	0	100	932.6	0	0	3
152	216	0	2.12060759	101463.837	101463.838	101463.837	101463.84	0.00329574442	7.59890309	0	100	933.841	0	0	3
153	218	0	2.13455896	101463.838	101463.838	101463.837	101463.84	0.00329574442	7.59890309	0	100	935.201	0	0	3
154	219	0	2.14851033	101463.837	101463.838	101463.837	101463.84	0.00329574442	7.59890309	0	100	936.446	0	0	3
155	220	0	2.16246169	101463.838	101463.838	101463.837	101463.84	0.00279655098	7.59890309	0	100	937.823	0	0	3
156	222	0	2.17641306	101463.837	101463.838	101463.837	101463.84	0.00279655098	7.59890309	0	100	939.052	0	0	3
157	223	0	2.19036442	101463.838	101463.838	101463.837	101463.839	0.00244311267	7.59890309	0	100	940.399	0	0	3
